step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
340,0.627904,0,0,10,5.96046e-08,172.106,375.848,125.57,673.524,0,0.012292,4.85738
350,0.455241,0,0,5,5.96046e-08,151.153,393.983,129.746,674.882,0,0.012541,4.98192
360,0.387662,0,0,3,5.96046e-08,126.608,398.231,132.528,657.367,0,0.012083,5.10425
370,0.372568,0,0,3,5.96046e-08,139.986,388.883,125.426,654.295,0,0.012417,5.227
380,0.352627,0,0,1,5.96046e-08,143.76,367.891,118.041,629.693,0,0.012334,5.34942
390,0.405496,0,0,0,0,163,337.612,112.48,613.092,0,0.012083,5.47125
400,0.346237,0,0,0,0,174.696,297.836,117.909,590.441,0,0.012375,5.59487
410,0.304217,0,0,7,5.96046e-08,158.164,260.944,119.219,538.326,0,0.012334,5.72033
420,0.369016,0,0,13,5.96046e-08,124.94,230.052,131.186,486.179,0,0.012958,5.84837
430,0.651812,0,0,19,5.96046e-08,88.1625,215.294,144.804,448.26,0,0.012917,5.97787
440,0.56807,0,0,13,5.96046e-08,88.9188,213.971,128.951,431.841,0,0.012583,6.10625
450,0.405901,0,0,20,5.96046e-08,69.199,219.76,126.232,415.191,0,0.013834,6.23762
460,0.313434,0,0,13,5.96046e-08,68.599,226.037,106.889,401.525,0,0.044625,6.44754
470,0.347235,0,0,24,5.96046e-08,74.5022,233.225,77.4605,385.188,0,0.011,6.56141
480,0.259066,0,0,14,5.96046e-08,68.175,241.075,69.3086,378.558,0,0.011166,6.6737
490,0.270156,0,0,16,5.96046e-08,66.4868,248.132,58.2251,372.844,0,0.011,6.78483
500,0.348359,0,0,18,5.96046e-08,54.2856,250.81,61.6267,366.722,0,0.010959,6.89696
510,0.3523,0,0,18,5.96046e-08,45.1748,246.895,63.5717,355.642,0,0.011209,7.00895
520,0.277207,0,0,15,5.96046e-08,38.4463,242.562,57.8177,338.826,0,0.011166,7.12025
530,0.287393,0,0,14,5.96046e-08,39.8498,238.972,58.683,337.504,0,0.011208,7.23179
540,0.30966,0,0,16,5.96046e-08,31.9331,235.877,60.5941,328.404,0,0.011208,7.34266
550,0.280912,0,0,10,5.96046e-08,30.9941,234.633,55.1774,320.804,0,0.012833,7.47178
560,0.225451,0,0,21,5.96046e-08,33.5644,235.211,48.3023,317.078,0,0.012833,7.60108
570,0.232551,0,0,17,5.96046e-08,31.9003,236.912,43.4509,312.263,0,0.01125,7.7127
580,0.27213,0,0,13,5.96046e-08,31.4482,238.82,41.1758,311.444,0,0.011167,7.82453
590,0.27458,0,0,14,5.96046e-08,27.7633,238.074,37.4998,303.337,0,0.011417,7.93766
600,0.250421,0,0,21,5.96046e-08,29.7179,233.238,36.5791,299.535,0,0.011125,8.05145
610,0.352826,0,0,19,5.96046e-08,30.7166,226.84,41.1309,298.687,0,0.011208,8.16412
620,0.277422,0,0,22,5.96046e-08,27.3073,220.697,44.9711,292.976,0,0.011208,8.2767
630,0.345014,0,0,22,5.96046e-08,23.4619,216.645,48.785,288.892,0,0.011334,8.38933
640,0.276324,0,0,15,5.96046e-08,25.9689,214.402,45.9999,286.37,0,0.011042,8.50046
650,0.281538,0,0,26,5.96046e-08,22.9449,213.009,48.4812,284.435,0,0.011083,8.61279
660,0.29593,0,0,28,5.96046e-08,16.8864,212.485,49.977,279.349,0,0.011041,8.72308
670,0.266118,0,0,19,5.96046e-08,18.7963,212.835,46.2429,277.875,0,0.011291,8.83362
680,0.252145,0,0,21,5.96046e-08,17.7927,213.527,40.8398,272.16,0,0.010958,8.94492
690,0.323477,0,0,14,5.96046e-08,13.6703,214.057,42.5414,270.269,0,0.011167,9.05625
700,0.255332,0,0,22,5.96046e-08,14.3481,214.299,38.3929,267.04,0,0.011,9.16721
710,0.241101,0,0,14,5.96046e-08,13.4959,214.557,35.7278,263.781,0,0.010792,9.27825
720,0.246402,0,0,10,5.96046e-08,12.8509,215,34.4979,262.349,0,0.010792,9.39446
730,0.28491,0,0,24,5.96046e-08,11.3901,215.541,35.8187,262.75,0,0.011125,9.50579
740,0.247934,0,0,18,5.96046e-08,10.8256,215.722,32.5971,259.144,0,0.0125,9.62984
750,0.301139,0,0,22,5.96046e-08,10.6079,215.568,32.6277,258.804,0,0.011,9.74046
760,0.228297,0,0,19,5.96046e-08,10.4095,215.455,32.6849,258.549,0,0.01225,9.8635
770,0.287192,0,0,15,5.96046e-08,9.07021,215.032,32.6256,256.727,0,0.010917,9.97396
780,0.244689,0,0,21,5.96046e-08,8.22367,214.18,32.6105,255.014,0,0.012333,10.0948
790,0.257974,0,0,14,5.96046e-08,10.1003,212.893,31.7816,254.775,0,0.012625,10.2246
800,0.226436,0,0,14,5.96046e-08,8.04285,211.73,33.818,253.591,0,0.013,10.3528
810,0.274571,0,0,20,5.96046e-08,7.32754,210.803,34.7368,252.867,0,0.012625,10.4797
820,0.255668,0,0,17,5.96046e-08,7.34318,210.247,33.6472,251.238,0,0.012584,10.6061
830,0.23468,0,0,23,5.96046e-08,7.97482,210.346,33.1758,251.497,0,0.012667,10.7334
840,0.28109,0,0,13,5.96046e-08,5.61611,210.921,34.4601,250.998,0,0.012541,10.8604
850,0.221629,0,0,14,5.96046e-08,6.21235,211.723,32.0836,250.019,0,0.012458,10.9868
860,0.221482,0,0,11,5.96046e-08,6.37598,212.353,30.004,248.733,0,0.012709,11.1153
870,0.266047,0,0,20,5.96046e-08,6.34325,212.532,30.9814,249.857,0,0.012583,11.2425
880,0.251818,0,0,22,5.96046e-08,5.0975,212.385,31.4504,248.933,0,0.012458,11.3704
890,0.243612,0,0,14,5.96046e-08,5.34781,212.296,29.3939,247.038,0,0.012583,11.4985
900,0.25036,0,0,24,5.96046e-08,5.04945,212.428,30.2617,247.739,0,0.01125,11.6116
910,0.219806,0,0,16,5.96046e-08,5.61849,212.734,29.6699,248.023,0,0.011291,11.7244
920,0.246522,0,0,16,5.96046e-08,4.02597,212.997,29.2564,246.28,0,0.011084,11.8365
930,0.235287,0,0,21,5.96046e-08,4.65137,212.917,28.4495,246.018,0,0.011292,11.9495
940,0.256096,0,0,25,1.19209e-07,5.09622,212.661,29.0981,246.855,0,0.011292,12.063
950,0.214386,0,0,19,5.96046e-08,4.49974,212.22,29.1915,245.911,0,0.011,12.1752
960,0.227785,0,0,18,5.96046e-08,3.25857,211.793,30.1991,245.251,0,0.01125,12.2883
970,0.246223,0,0,26,5.96046e-08,4.31792,211.51,29.3032,245.131,0,0.011333,12.4012
980,0.215468,0,0,18,5.96046e-08,4.66547,211.291,29.6042,245.561,0,0.011125,12.5145
990,0.219686,0,0,22,5.96046e-08,3.00491,211.306,30.0287,244.34,0,0.013625,12.6426
1000,0.227336,0,0,14,5.96046e-08,3.40216,211.592,29.6599,244.654,0,0.011084,12.7547
1010,0.216606,0,0,15,5.96046e-08,4.24715,211.865,27.881,243.993,0,0.01125,12.8668
1020,0.244832,0,0,22,5.96046e-08,3.62881,212.16,28.7726,244.561,0,0.010917,12.9784
1030,0.244802,0,0,16,5.96046e-08,2.68587,212.427,28.6578,243.771,0,0.011208,13.0896
1040,0.199894,0,0,18,5.96046e-08,3.48455,212.619,27.5813,243.684,0,0.010916,13.2017
1050,0.209014,0,0,14,5.96046e-08,3.5143,212.594,27.1133,243.222,0,0.011375,13.3145
1060,0.233588,0,0,20,5.96046e-08,3.30484,212.48,28.3964,244.181,0,0.0125,13.4446
1070,0.214525,0,0,14,5.96046e-08,2.15452,212.272,28.2223,242.649,0,0.011166,13.5577
1080,0.200873,0,0,17,5.96046e-08,3.33533,212.143,27.4467,242.925,0,0.014667,13.673
1090,0.212248,0,0,24,5.96046e-08,3.06609,212.117,27.7232,242.907,0,0.010917,13.7839
1100,0.239099,0,0,18,5.96046e-08,2.70965,212.105,28.3257,243.14,0,0.010833,13.8939
1110,0.208941,0,0,20,5.96046e-08,1.93699,212.009,28.0419,241.988,0,0.010792,14.0037
1120,0.210662,0,0,22,5.96046e-08,3.4551,211.863,27.1498,242.468,0,0.012375,14.126
1130,0.235249,0,0,18,5.96046e-08,2.57385,211.806,28.2367,242.616,0,0.010791,14.2371
1140,0.203511,0,0,17,5.96046e-08,2.44826,211.838,28.0831,242.37,0,0.0125,14.99
1150,0.218897,0,0,24,5.96046e-08,1.81702,211.885,27.969,241.671,0,0.012792,15.1187
1160,0.208825,0,0,18,5.96046e-08,3.52207,211.943,26.7626,242.228,0,0.012709,15.247
1170,0.197525,0,0,20,5.96046e-08,1.93439,211.97,28.2484,242.153,0,0.048584,15.4462
1180,0.222661,0,0,19,5.96046e-08,2.18204,212.072,27.4869,241.741,0,0.012792,16.2169
1190,0.211879,0,0,18,5.96046e-08,2.02792,212.284,27.0908,241.403,0,0.031042,16.4207
1200,0.180197,0,0,18,5.96046e-08,3.06503,212.392,26.3168,241.774,0,0.012958,16.5504
1210,0.238237,0,0,21,5.96046e-08,1.61367,212.402,27.7949,241.811,0,0.013125,17.1595
1220,0.20607,0,0,17,5.96046e-08,1.95601,212.321,26.8117,241.089,0,0.01125,17.2878
1230,0.240306,0,0,19,5.96046e-08,2.22296,212.211,26.9091,241.344,0,0.011167,17.4001
1240,0.209928,0,0,28,5.96046e-08,2.66343,212.121,26.5287,241.313,0,0.011208,17.5124
1250,0.242119,0,0,12,5.96046e-08,1.32478,211.968,28.2666,241.56,0,0.012625,17.6425
1260,0.191652,0,0,22,5.96046e-08,2.08091,211.905,26.7718,240.758,0,0.01225,17.7691
1270,0.212733,0,0,27,5.96046e-08,2.25946,211.969,26.8441,241.073,0,0.012458,17.8959
1280,0.202944,0,0,17,5.96046e-08,1.98793,212.048,27.047,241.083,0,0.012834,18.0229
1290,0.247281,0,0,21,5.96046e-08,1.60084,212.08,27.7776,241.458,0,0.010792,18.1341
1300,0.1924,0,0,28,5.96046e-08,1.80677,212.08,26.1381,240.025,0,0.011042,18.2441
1310,0.212594,0,0,24,5.96046e-08,2.14029,212.132,26.94,241.212,0,0.011042,18.3539
1320,0.207742,0,0,18,5.96046e-08,1.81821,212.162,27.0065,240.987,0,0.010958,18.4639
1330,0.183429,0,0,27,5.96046e-08,1.56118,212.163,27.0145,240.738,0,0.010791,18.5735
1340,0.201613,0,0,17,5.96046e-08,1.54355,212.145,26.265,239.953,0,0.010958,18.6826
1350,0.201588,0,0,26,5.96046e-08,2.39237,212.158,26.8232,241.373,0,0.010833,18.791
1360,0.205198,0,0,24,5.96046e-08,1.40789,212.189,26.8298,240.427,0,0.010875,18.9001
1370,0.199123,0,0,19,5.96046e-08,1.42808,212.194,26.702,240.324,0,0.012209,19.0215
1380,0.228717,0,0,20,5.96046e-08,1.57868,212.155,26.4527,240.187,0,0.010875,19.1309
1390,0.198487,0,0,20,5.96046e-08,2.55565,212.12,26.4535,241.129,0,0.011917,19.2435
1400,0.226629,0,0,18,5.96046e-08,0.613143,212.098,27.1952,239.907,0,0.010833,19.3523
1410,0.211711,0,0,22,5.96046e-08,1.78139,212.051,26.6315,240.464,0,0.011041,19.4613
1420,0.202533,0,0,21,5.96046e-08,1.79084,212.011,26.3452,240.147,0,0.010667,19.5726
1430,0.207004,0,0,18,5.96046e-08,1.99014,212.015,26.6554,240.661,0,0.010666,19.6808
1440,0.198192,0,0,30,5.96046e-08,0.560236,212.06,27.4014,240.022,0,0.010833,19.799
1450,0.185264,0,0,23,5.96046e-08,2.16136,212.107,25.8846,240.153,0,0.012083,19.9207
1460,0.195691,0,0,22,5.96046e-08,1.46889,212.128,26.5405,240.137,0,0.012459,20.0602
1470,0.203169,0,0,18,5.96046e-08,1.74145,212.155,26.5613,240.458,0,0.0125,20.1927
1480,0.208323,0,0,20,1.19209e-07,0.691018,212.173,27.0911,239.955,0,0.01075,20.303
1490,0.189761,0,0,25,5.96046e-08,2.21158,212.178,25.4891,239.879,0,0.010958,20.4121
1500,0.237753,0,0,22,5.96046e-08,1.26964,212.161,26.9429,240.373,0,0.010667,20.5214
1510,0.185597,0,0,21,5.96046e-08,1.62433,212.133,26.4062,240.163,0,0.011083,20.6313
1520,0.227371,0,0,17,5.96046e-08,0.808049,212.107,26.9208,239.836,0,0.011167,20.7425
1530,0.193273,0,0,27,5.96046e-08,2.08736,212.097,25.6105,239.795,0,0.010667,20.8522
1540,0.212716,0,0,22,5.96046e-08,1.34922,212.094,27.0556,240.499,0,0.010666,20.963
1550,0.195448,0,0,20,5.96046e-08,1.21701,212.098,26.3155,239.631,0,0.010792,21.0721
1560,0.224195,0,0,23,5.96046e-08,1.07449,212.111,26.7618,239.947,0,0.011,21.1815
1570,0.184658,0,0,27,5.96046e-08,2.06542,212.122,25.5351,239.723,0,0.010791,21.2899
1580,0.251899,0,0,19,5.96046e-08,1.1602,212.114,27.1429,240.417,0,0.010792,21.4036
1590,0.189283,0,0,20,5.96046e-08,0.991462,212.114,26.3458,239.452,0,0.010792,21.5123
1600,0.191575,0,0,22,5.96046e-08,1.58339,212.128,26.3404,240.052,0,0.012209,21.6346
1610,0.195458,0,0,27,5.96046e-08,1.62404,212.139,25.8258,239.589,0,0.011792,21.7443
1620,0.209027,0,0,28,5.96046e-08,1.18968,212.145,27.1229,240.457,0,0.012375,21.8661
1630,0.19687,0,0,22,1.19209e-07,0.929553,212.149,26.1141,239.192,0,0.010917,21.9748
1640,0.206322,0,0,16,5.96046e-08,1.8366,212.142,26.075,240.054,0,0.012375,22.0976
1650,0.189246,0,0,29,5.96046e-08,1.21129,212.124,26.2681,239.604,0,0.01075,22.2075
1660,0.230684,0,0,19,5.96046e-08,1.32327,212.108,26.8651,240.296,0,0.012083,22.329
1670,0.203129,0,0,18,5.96046e-08,0.83895,212.101,26.116,239.056,0,0.011,22.4385
1680,0.197992,0,0,22,5.96046e-08,2.03009,212.098,26.0191,240.147,0,0.01275,22.5665
1690,0.231236,0,0,19,5.96046e-08,0.927065,212.093,26.6957,239.716,0,0.014625,22.7149
1700,0.197149,0,0,19,5.96046e-08,1.47377,212.095,26.4472,240.016,0,0.010916,22.8254
1710,0.205644,0,0,13,5.96046e-08,0.739229,212.115,26.2977,239.152,0,0.012917,22.9545
1720,0.196817,0,0,22,5.96046e-08,2.23282,212.146,25.806,240.185,0,0.012709,23.0848
1730,0.24731,0,0,14,5.96046e-08,0.599513,212.167,26.8925,239.659,0,0.012666,23.2129
1740,0.204517,0,0,23,5.96046e-08,1.53417,212.151,26.0516,239.737,0,0.015625,23.3428
1750,0.224907,0,0,21,5.96046e-08,0.845767,212.123,26.3561,239.325,0,0.012375,23.4874
1760,0.211442,0,0,28,5.96046e-08,2.14194,212.114,25.8,240.056,0,0.012542,23.6129
1770,0.241304,0,0,24,5.96046e-08,0.502968,212.109,27.1504,239.762,0,0.012459,23.7375
1780,0.191002,0,0,34,5.96046e-08,1.55515,212.104,25.7482,239.407,0,0.012292,23.8628
1790,0.218704,0,0,16,5.96046e-08,1.01608,212.099,26.5877,239.703,0,0.012458,23.9894
1800,0.19091,0,0,19,5.96046e-08,2.00574,212.112,25.7778,239.895,0,0.012458,24.1151
1810,0.224837,0,0,22,5.96046e-08,0.422914,212.129,27.1785,239.731,0,0.012625,24.2408
1820,0.191253,0,0,22,5.96046e-08,1.55339,212.144,25.5386,239.236,0,0.01275,24.3673
1830,0.220936,0,0,27,5.96046e-08,1.26564,212.142,26.5681,239.976,0,0.012542,24.4935
1840,0.192211,0,0,24,5.96046e-08,1.61123,212.136,25.825,239.572,0,0.0125,24.6196
1850,0.22077,0,0,30,5.96046e-08,0.53038,212.123,27.1178,239.771,0,0.012417,24.745
1860,0.187629,0,0,26,5.96046e-08,1.55404,212.106,25.4922,239.153,0,0.012458,24.8706
1870,0.222302,0,0,25,5.96046e-08,1.52898,212.102,26.5829,240.214,0,0.012667,24.9965
1880,0.186992,0,0,15,5.96046e-08,1.09393,212.104,26.1155,239.314,0,0.010834,25.1242
1890,0.213521,0,0,16,5.96046e-08,0.903528,212.111,26.9421,239.957,0,0.011,25.2346
1900,0.195032,0,0,25,5.96046e-08,1.54045,212.129,25.4283,239.097,0,0.011125,25.3469
1910,0.208508,0,0,18,5.96046e-08,1.54713,212.14,26.5924,240.28,0,0.01125,25.4589
1920,0.191912,0,0,27,5.96046e-08,0.743422,212.139,26.3294,239.212,0,0.012542,25.6031
1930,0.213781,0,0,20,5.96046e-08,1.35069,212.131,26.4393,239.921,0,0.012334,25.7371
1940,0.202582,0,0,21,5.96046e-08,1.27597,212.121,25.6974,239.095,0,0.012292,25.8643
1950,0.225216,0,0,20,5.96046e-08,1.65474,212.114,26.5585,240.327,0,0.0125,25.9922
1960,0.209833,0,0,27,5.96046e-08,0.450366,212.116,26.5526,239.119,0,0.013,26.1203
1970,0.20034,0,0,21,5.96046e-08,1.77868,212.114,25.9899,239.882,0,0.012791,26.2497
1980,0.21162,0,0,20,5.96046e-08,1.01881,212.108,26.1315,239.258,0,0.011083,26.3687
1990,0.204808,0,0,24,5.96046e-08,1.71375,212.115,26.4028,240.232,0,0.011167,26.4812
2000,0.22663,0,0,23,5.96046e-08,0.335967,212.133,26.6541,239.123,0,0.010958,26.593
