step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
330,0.82017,0,0,11,5.96046e-08,29.6959,175.816,62.1486,267.661,0,0.01175,3.93254
340,0.886773,0,0,7,5.96046e-08,36.5981,166.351,64.1779,267.127,0,0.010583,4.04121
350,0.875748,0,0,12,5.96046e-08,41.2608,151.901,71.3517,264.514,0,0.011541,4.15421
360,1.05099,0,0,20,5.96046e-08,46.6035,135.358,78.3175,260.279,0,0.010875,4.26758
370,0.882079,0,0,16,5.96046e-08,36.1058,119.969,84.6813,240.756,0,0.01125,4.38946
380,0.977154,0,0,7,5.96046e-08,23.5616,109.113,91.7794,224.454,0,0.01125,4.50537
390,0.983028,0,0,12,5.96046e-08,17.4886,102.124,97.0514,216.664,0,0.011667,4.62137
400,0.91348,0,0,19,5.96046e-08,11.499,98.4597,100.188,210.147,0,0.012333,4.73867
410,1.02814,0,0,12,5.96046e-08,9.82508,98.4105,99.6175,207.853,0,0.011333,4.86225
420,1.05666,0,0,14,5.96046e-08,8.53448,101.242,96.0738,205.85,0,0.010917,4.98375
430,1.00884,0,0,10,5.96046e-08,10.4587,106.149,87.9072,204.515,0,0.011834,5.09933
440,0.943195,0,0,10,5.96046e-08,13.3658,112.125,78.1232,203.614,0,0.011125,5.21325
450,0.655223,0,0,10,5.96046e-08,14.4548,118.772,70.4924,203.719,0,0.011083,5.32721
460,0.753728,0,0,7,5.96046e-08,12.2471,125.417,66.0724,203.736,0,0.010833,5.43642
470,0.99254,0,0,6,5.96046e-08,8.6155,131.219,63.2021,203.037,0,0.012375,5.56492
480,0.869817,0,0,8,5.96046e-08,6.9158,135.541,59.1927,201.65,0,0.011875,5.67854
490,0.940321,0,0,10,5.96046e-08,8.14165,137.897,54.881,200.92,0,0.011875,5.79325
500,0.710629,0,0,11,5.96046e-08,9.41935,138.207,53.6592,201.285,0,0.011125,5.91892
510,0.635107,0,0,13,5.96046e-08,8.48442,136.898,56.3876,201.77,0,0.010875,6.02904
520,0.893845,0,0,15,5.96046e-08,6.33735,134.37,60.2069,200.915,0,0.011875,6.14438
530,0.869211,0,0,9,5.96046e-08,6.42923,130.677,62.4043,199.511,0,0.010833,6.25333
540,0.979374,0,0,12,5.96046e-08,8.65851,126.047,63.737,198.442,0,0.01075,6.36717
550,0.732543,0,0,17,5.96046e-08,11.1811,120.787,66.455,198.423,0,0.019417,6.49071
560,0.69553,0,0,18,5.96046e-08,9.87488,116.02,72.4495,198.344,0,0.0125,6.61017
570,0.991294,0,0,15,5.96046e-08,6.65425,112.47,78.7199,197.844,0,0.0115,6.73204
580,0.938118,0,0,9,5.96046e-08,4.76536,109.775,81.9678,196.508,0,0.011375,6.84788
590,1.0568,0,0,19,5.96046e-08,6.78764,108.383,80.5773,195.748,0,0.01125,6.95979
600,0.822652,0,0,14,5.96046e-08,8.48984,108.472,79.2555,196.217,0,0.012167,7.07629
610,0.875368,0,0,15,5.96046e-08,6.70837,109.739,80.4843,196.932,0,0.011958,7.19229
620,0.901346,0,0,17,5.96046e-08,4.31951,111.997,79.8337,196.151,0,0.011208,7.30879
630,0.932139,0,0,21,5.96046e-08,4.70616,115.147,74.9684,194.822,0,0.011041,7.42446
640,0.850115,0,0,11,5.96046e-08,8.46206,118.986,67.0868,194.535,0,0.011208,7.54046
650,0.751719,0,0,11,5.96046e-08,9.9097,122.992,62.4658,195.367,0,0.011083,7.65571
660,0.711792,0,0,17,5.96046e-08,7.93625,126.572,61.4842,195.993,0,0.012709,7.78346
670,0.738883,0,0,10,5.96046e-08,4.16767,129.354,61.8515,195.373,0,0.012583,7.91271
680,0.796922,0,0,18,5.96046e-08,2.73066,131.299,59.9754,194.005,0,0.012583,8.04179
690,0.660861,0,0,14,5.96046e-08,4.70534,132.193,56.2973,193.196,0,0.012958,8.17346
700,0.599375,0,0,15,5.96046e-08,7.31443,131.731,54.4747,193.52,0,0.01175,8.28938
710,0.684697,0,0,15,5.96046e-08,7.84963,130.216,56.3788,194.444,0,0.011083,8.40375
720,0.825172,0,0,16,5.96046e-08,6.25305,128.102,60.21,194.565,0,0.015583,8.52854
730,0.82874,0,0,9,5.96046e-08,4.37515,125.578,63.7576,193.71,0,0.017209,8.66284
740,0.741902,0,0,14,5.96046e-08,4.84757,122.935,65.0464,192.829,0,0.011375,8.81871
750,0.788847,0,0,16,5.96046e-08,6.37741,120.444,65.7207,192.542,0,0.010875,8.96534
760,0.855996,0,0,19,5.96046e-08,7.09008,118.414,67.6559,193.16,0,0.011792,9.07854
770,1.05465,0,0,12,5.96046e-08,5.65117,116.883,70.9005,193.434,0,0.011042,9.19092
780,0.869533,0,0,17,5.96046e-08,3.86363,116.006,72.9073,192.777,0,0.012125,9.31375
790,0.753384,0,0,20,5.96046e-08,4.54374,115.913,71.7434,192.2,0,0.011667,9.42755
800,0.807999,0,0,17,5.96046e-08,6.22643,116.688,69.4816,192.396,0,0.010875,9.54205
810,0.877382,0,0,9,5.96046e-08,6.24586,118.146,68.6298,193.022,0,0.011333,9.65413
820,1.13914,0,0,10,5.96046e-08,4.44593,120.114,68.2401,192.8,0,0.011959,9.76751
830,0.85425,0,0,15,5.96046e-08,3.52084,122.484,65.9802,191.985,0,0.012042,9.88414
840,0.745613,0,0,16,5.96046e-08,5.05031,124.811,61.6301,191.491,0,0.012041,9.99901
850,0.681698,0,0,15,5.96046e-08,7.32353,126.733,57.9706,192.028,0,0.010875,10.1087
860,0.833496,0,0,15,5.96046e-08,7.02307,127.99,57.95,192.963,0,0.010833,10.2183
870,1.12115,0,0,20,5.96046e-08,4.24582,128.598,60.232,193.076,0,0.010958,10.3307
880,0.921743,0,0,19,5.96046e-08,2.35213,128.485,61.1858,192.023,0,0.012292,10.4531
890,0.893019,0,0,16,5.96046e-08,3.9345,127.828,59.381,191.143,0,0.011333,10.5627
900,0.679729,0,0,11,5.96046e-08,7.10839,126.619,57.7842,191.511,0,0.010834,10.6778
910,0.846879,0,0,20,5.96046e-08,7.9061,125.162,59.6137,192.682,0,0.012042,10.7963
920,1.09843,0,0,9,5.96046e-08,5.25895,123.572,64.279,193.11,0,0.011083,10.9107
930,0.912872,0,0,13,5.96046e-08,2.74357,122.137,67.3409,192.221,0,0.010541,11.0246
940,0.994816,0,0,17,5.96046e-08,3.42686,121.039,66.7181,191.184,0,0.01075,11.1364
950,0.74344,0,0,12,5.96046e-08,6.20762,120.344,64.7634,191.315,0,0.013333,11.2644
960,0.730923,0,0,26,5.96046e-08,7.25647,120.009,65.0858,192.351,0,0.010875,11.3731
970,0.996841,0,0,14,5.96046e-08,5.44108,120.13,67.2938,192.865,0,0.012167,11.4984
980,0.930966,0,0,16,5.96046e-08,3.30734,120.7,68.2576,192.265,0,0.011292,11.615
990,0.929875,0,0,11,5.96046e-08,3.86531,121.677,65.9331,191.476,0,0.012916,11.7336
1000,0.857687,0,0,10,5.96046e-08,6.02571,122.787,62.7403,191.553,0,0.011875,11.8479
1010,0.709126,0,0,10,5.96046e-08,6.68096,123.934,61.7158,192.331,0,0.013416,11.9676
1020,0.91637,0,0,19,5.96046e-08,5.14194,124.93,62.5381,192.61,0,0.016167,12.1191
1030,0.817131,0,0,15,5.96046e-08,3.67537,125.817,62.5281,192.02,0,0.010792,12.2287
1040,0.863397,0,0,11,5.96046e-08,4.60074,126.408,60.4398,191.449,0,0.011875,12.3413
1050,0.86861,0,0,16,5.96046e-08,6.31454,126.675,58.7389,191.729,0,0.011041,12.461
1060,0.698358,0,0,16,5.96046e-08,6.34915,126.511,59.6341,192.494,0,0.011667,12.5872
1070,0.879584,0,0,18,5.96046e-08,4.23245,125.911,62.3817,192.525,0,0.011083,12.6972
1080,0.817476,0,0,15,5.96046e-08,2.91217,125.13,63.5469,191.589,0,0.010791,12.8065
1090,0.838727,0,0,14,5.96046e-08,4.60152,124.297,61.9818,190.88,0,0.011125,12.9211
1100,0.792036,0,0,12,5.96046e-08,7.452,123.647,60.3424,191.441,0,0.012084,13.0398
1110,0.717626,0,0,17,5.96046e-08,7.52005,123.123,62.0277,192.671,0,0.012,13.154
1120,0.905441,0,0,18,5.96046e-08,4.22734,122.758,65.8552,192.84,0,0.011,13.2678
1130,0.821585,0,0,13,5.96046e-08,1.66936,122.405,67.5354,191.61,0,0.011083,13.3822
1140,0.817144,0,0,14,5.96046e-08,3.29955,122.185,64.9565,190.441,0,0.010917,13.4917
1150,0.650965,0,0,16,5.96046e-08,7.09757,122.144,61.5289,190.77,0,0.011792,13.6066
1160,0.757535,0,0,20,5.96046e-08,8.43373,122.326,61.4478,192.207,0,0.011958,13.7236
1170,1.00342,0,0,14,5.96046e-08,5.57581,122.665,64.6153,192.856,0,0.011792,13.8388
1180,0.855502,0,0,10,5.96046e-08,2.29139,123.116,66.5672,191.974,0,0.0115,13.9516
1190,0.864482,0,0,8,5.96046e-08,2.67431,123.652,64.439,190.766,0,0.010916,14.066
1200,0.640109,0,0,11,5.96046e-08,5.76189,124.19,60.7196,190.671,0,0.011833,14.1805
