step,max_stretch_error,ground_penetrations,max_ground_pen,sphere_penetrations,max_sphere_pen,kinetic_energy,potential_energy,spring_energy,total_energy,has_nan_inf,step_time_ms,cumulative_time_ms
360,0.755241,0,0,44,5.96046e-08,159.314,554.424,335.363,1049.1,0,0.055167,17.2692
370,0.701808,0,0,55,5.96046e-08,100.836,504.286,375.393,980.516,0,0.047666,17.7546
380,0.989067,0,0,55,1.19209e-07,62.6403,476.834,413.708,953.182,0,0.0535,18.2989
390,1.30306,0,0,57,5.96046e-08,51.2393,463.634,426.857,941.73,0,0.053791,18.8429
400,1.09477,0,0,42,5.96046e-08,47.1263,465.829,418.105,931.06,0,0.053042,19.5627
410,0.960062,0,0,78,5.96046e-08,46.5521,481.616,393.412,921.58,0,0.094791,20.1698
420,0.949764,0,0,69,5.96046e-08,59.2226,507.192,347.427,913.842,0,0.054208,20.7092
430,0.742867,0,0,42,5.96046e-08,73.183,539.766,295.529,908.478,0,0.053875,21.2598
440,0.679856,0,0,64,5.96046e-08,65.6282,575.174,254.22,895.023,0,0.054416,21.8005
450,0.742381,0,0,52,5.96046e-08,47.9804,609.499,235.534,893.013,0,0.053625,22.4156
460,0.707422,0,0,46,5.96046e-08,45.1635,636.786,211.399,893.349,0,0.053375,22.9865
470,0.631434,0,0,62,5.96046e-08,41.0899,655.747,190.887,887.724,0,0.053459,23.5196
480,0.623252,0,0,70,5.96046e-08,36.2091,665.98,182.916,885.105,0,0.052209,24.0404
490,0.585797,0,0,52,5.96046e-08,34.1704,666.935,176.381,877.486,0,0.052459,24.5685
500,0.683528,0,0,63,5.96046e-08,30.6788,659.264,185.602,875.544,0,0.053167,25.1007
510,0.796083,0,0,65,5.96046e-08,38.2046,643.105,195.092,876.402,0,0.052042,25.6219
520,0.658725,0,0,72,5.96046e-08,45.5816,619.32,205.027,869.929,0,0.052667,26.146
530,0.680697,0,0,77,5.96046e-08,47.6317,591.37,225.157,864.159,0,0.053042,26.7197
540,0.683218,0,0,67,5.96046e-08,43.7569,563.485,248.233,855.475,0,0.052916,27.2474
550,0.813539,0,0,69,5.96046e-08,35.3578,540.409,271.763,847.53,0,0.045291,27.7078
560,0.933232,0,0,48,5.96046e-08,28.315,523.191,295.014,846.52,0,0.045166,28.1962
570,0.821045,0,0,55,5.96046e-08,27.7034,513.766,302.217,843.687,0,0.050708,28.6772
580,0.867045,0,0,59,5.96046e-08,29.2289,514.143,296.22,839.592,0,0.046667,29.1658
590,0.758801,0,0,58,5.96046e-08,23.5872,522.824,288.313,834.724,0,0.046083,29.6422
600,0.69111,0,0,66,5.96046e-08,28.7223,538.211,270.068,837,0,0.053375,30.1767
610,0.864538,0,0,59,5.96046e-08,31.2397,556.756,246.256,834.252,0,0.053042,30.71
620,0.758801,0,0,55,5.96046e-08,27.8122,575.863,227.598,831.273,0,0.053417,31.2432
630,0.708103,0,0,61,5.96046e-08,28.8145,594.172,211.486,834.472,0,0.054791,31.7767
640,0.655421,0,0,51,5.96046e-08,26.3253,609.03,194.179,829.534,0,0.052125,32.304
650,0.564452,0,0,68,5.96046e-08,21.3601,619.196,186.778,827.333,0,0.063667,32.8501
660,0.721787,0,0,65,5.96046e-08,21.6694,624.32,182.525,828.515,0,0.045084,33.3063
670,0.689397,0,0,78,5.96046e-08,19.3129,623.417,182.499,825.229,0,0.045,33.77
680,0.693393,0,0,56,5.96046e-08,22.4213,616.369,186.943,825.733,0,0.049125,34.2518
690,0.607127,0,0,64,5.96046e-08,24.1161,604.245,195.999,824.361,0,0.045208,34.7123
700,0.704045,0,0,71,5.96046e-08,22.0849,589.432,210.341,821.858,0,0.046667,35.2235
710,0.770327,0,0,59,5.96046e-08,25.6875,573.715,224.923,824.325,0,0.045042,35.7091
720,0.647412,0,0,80,5.96046e-08,26.2103,559.552,234.455,820.218,0,0.045708,36.1815
730,0.71958,0,0,55,5.96046e-08,20.4887,547.879,248.3,816.668,0,0.045459,36.6752
740,0.811372,0,0,62,5.96046e-08,18.0167,540.259,259.408,817.684,0,0.050667,37.1579
750,0.768046,0,0,72,5.96046e-08,17.0789,537.25,261.597,815.926,0,0.047584,37.6288
760,0.841211,0,0,63,5.96046e-08,17.2965,539.526,260.625,817.448,0,0.047,38.1077
770,0.836929,0,0,64,5.96046e-08,21.7047,546.433,251.449,819.587,0,0.047416,38.5878
780,0.705953,0,0,66,5.96046e-08,24.8497,556.823,232.087,813.759,0,0.046958,39.0768
790,0.682884,0,0,67,5.96046e-08,19.4292,569.303,221.475,810.207,0,0.053333,39.5631
800,0.831769,0,0,61,1.19209e-07,15.0651,582.165,215.003,812.233,0,0.047625,40.0793
810,0.791301,0,0,64,5.96046e-08,19.6003,594.019,202.577,816.196,0,0.046708,40.5637
820,0.719196,0,0,72,5.96046e-08,20.7016,603.333,190.842,814.877,0,0.046583,41.078
830,0.683468,0,0,73,5.96046e-08,19.4277,608.855,183.99,812.273,0,0.047334,41.5585
840,0.616592,0,0,73,5.96046e-08,17.7696,609.843,180.426,808.039,0,0.046584,42.1084
850,0.69982,0,0,64,5.96046e-08,11.5672,606.398,189.019,806.984,0,0.047333,42.5786
860,0.774248,0,0,64,5.96046e-08,15.1171,599.295,198.158,812.569,0,0.046708,43.0498
870,0.78967,0,0,62,5.96046e-08,21.3021,589.53,202.025,812.858,0,0.047042,43.529
880,0.671268,0,0,64,5.96046e-08,19.6545,578.739,212.225,810.618,0,0.045791,44.0111
890,0.7638,0,0,78,5.96046e-08,22.7022,569.017,216.717,808.436,0,0.045709,44.4705
900,0.829942,0,0,62,5.96046e-08,16.3823,560.541,226.716,803.639,0,0.045625,44.9293
910,0.779506,0,0,57,5.96046e-08,9.96932,554.556,241.01,805.536,0,0.045583,45.3861
920,0.762027,0,0,71,5.96046e-08,16.6704,551.736,242.891,811.298,0,0.046709,45.8585
930,0.74798,0,0,71,5.96046e-08,18.4024,552.391,237.145,807.939,0,0.046666,46.3841
940,0.754169,0,0,79,5.96046e-08,15.7711,556.134,233.652,805.557,0,0.046083,46.962
950,0.665673,0,0,65,5.96046e-08,19.0854,562.411,224.716,806.213,0,0.049708,47.4516
960,0.639248,0,0,59,5.96046e-08,15.5627,570.529,216.556,802.648,0,0.05225,47.9348
970,0.793923,0,0,58,5.96046e-08,14.067,579.58,212.056,805.703,0,0.045792,48.3973
980,0.705241,0,0,64,5.96046e-08,19.4405,588.539,200.878,808.857,0,0.04525,48.8533
990,0.688731,0,0,74,5.96046e-08,17.3813,596.157,188.542,802.08,0,0.04525,49.3117
1000,0.674465,0,0,65,5.96046e-08,13.2362,601.367,189.002,803.605,0,0.045541,49.8083
1010,0.603997,0,0,67,5.96046e-08,14.9043,603.612,186.52,805.037,0,0.04525,50.2664
1020,0.654085,0,0,71,5.96046e-08,15.4529,602.494,185.146,803.094,0,0.045333,50.7334
1030,0.722145,0,0,68,5.96046e-08,15.5003,598.098,190.561,804.16,0,0.052708,51.2552
1040,0.717615,0,0,72,5.96046e-08,14.7594,591.622,195.682,802.063,0,0.045708,51.713
1050,0.795687,0,0,69,5.96046e-08,14.1758,583.988,204.694,802.857,0,0.047083,52.1709
1060,0.794333,0,0,73,5.96046e-08,18.491,576.5,211.502,806.494,0,0.045042,52.6473
1070,0.625609,0,0,73,5.96046e-08,19.0565,569.975,213.145,802.177,0,0.046417,53.11
1080,0.731131,0,0,62,5.96046e-08,14.6261,564.995,220.184,799.805,0,0.04625,53.5738
1090,0.887456,0,0,54,5.96046e-08,11.6364,562.106,228.085,801.827,0,0.048416,54.0565
1100,0.807292,0,0,79,5.96046e-08,13.6807,561.506,227.304,802.491,0,0.045708,54.5397
1110,0.890471,0,0,82,5.96046e-08,13.6911,563.366,227.835,804.893,0,0.046709,55.1231
1120,0.799594,0,0,70,5.96046e-08,19.0911,567.537,219.312,805.94,0,0.045041,55.5838
1130,0.659797,0,0,67,5.96046e-08,20.3182,573.442,207.738,801.498,0,0.045459,56.039
1140,0.778202,0,0,78,5.96046e-08,12.356,580.182,205.753,798.291,0,0.045583,56.505
1150,0.825501,0,0,70,5.96046e-08,12.5789,586.865,203.022,802.466,0,0.050208,56.9898
1160,0.901175,0,0,63,5.96046e-08,15.9181,592.793,196.545,805.256,0,0.046834,57.4724
1170,0.798633,0,0,69,5.96046e-08,17.3983,597.297,190.961,805.656,0,0.045208,57.9325
1180,0.920132,0,0,75,5.96046e-08,20.0418,599.703,183.495,803.239,0,0.045084,58.3913
1190,0.702902,0,0,63,5.96046e-08,14.336,599.732,184.587,798.654,0,0.045625,58.8489
1200,0.928195,0,0,70,5.96046e-08,9.49845,597.742,193.837,801.078,0,0.0505,59.3129
